レポート開始日,レポート終了日,キャンペーン名,広告セット名,広告名,日,結果,結果インジケーター,リーチ,フリークエンシー,インプレッション,消化金額 (JPY),結果の単価,リンクのクリック,CTR(リンククリックスルー率),クリック(すべて),"CPM(1,000インプレッション単価) (JPY)",CPC(リンククリックの単価) (JPY),ランディングページビュー,購入,購入のコンバージョン値,購入ROAS(広告費用対効果),動画の3秒再生数,ThruPlay,アトリビューション設定
2026-08-14,2026-08-14,認知_動画,興味関心_料理,認知_職人インタビュー,2026-08-14,2694,reach,2694,1.09,2943,1794,0.67,12,0.41,22,609.58,149.50,10,,,,606,212,
2026-08-15,2026-08-15,認知_動画,興味関心_料理,認知_職人インタビュー,2026-08-15,2293,reach,2293,1.14,2624,1789,0.78,12,0.46,20,681.78,149.08,10,,,,778,242,
2026-08-16,2026-08-16,認知_動画,興味関心_料理,認知_職人インタビュー,2026-08-16,2797,reach,2797,1.10,3089,1900,0.68,14,0.45,23,615.09,135.71,11,,,,924,234,
2026-08-17,2026-08-17,認知_動画,興味関心_料理,認知_職人インタビュー,2026-08-17,2537,reach,2537,1.13,2868,1717,0.68,11,0.38,19,598.68,156.09,8,,,,701,191,
2026-08-18,2026-08-18,認知_動画,興味関心_料理,認知_職人インタビュー,2026-08-18,2553,reach,2553,1.18,3018,1878,0.74,10,0.33,18,622.27,187.80,9,,,,893,236,
2026-08-19,2026-08-19,認知_動画,興味関心_料理,認知_職人インタビュー,2026-08-19,2810,reach,2810,1.12,3137,1868,0.66,15,0.48,25,595.47,124.53,13,,,,804,310,
2026-08-20,2026-08-20,認知_動画,興味関心_料理,認知_職人インタビュー,2026-08-20,2818,reach,2818,1.11,3117,1857,0.66,13,0.42,23,595.77,142.85,10,,,,832,214,
2026-08-21,2026-08-21,認知_動画,興味関心_料理,認知_職人インタビュー,2026-08-21,3270,reach,3270,1.08,3537,2016,0.62,15,0.42,24,569.97,134.40,13,,,,812,278,
2026-08-22,2026-08-22,認知_動画,興味関心_料理,認知_職人インタビュー,2026-08-22,1962,reach,1962,1.24,2439,1573,0.80,11,0.45,20,644.94,143.00,9,,,,720,223,
2026-08-23,2026-08-23,認知_動画,興味関心_料理,認知_職人インタビュー,2026-08-23,2292,reach,2292,1.22,2806,1907,0.83,9,0.32,15,679.62,211.89,7,,,,726,204,
2026-08-24,2026-08-24,認知_動画,興味関心_料理,認知_職人インタビュー,2026-08-24,1895,reach,1895,1.18,2227,1353,0.71,10,0.45,17,607.54,135.30,8,,,,485,162,
2026-08-25,2026-08-25,認知_動画,興味関心_料理,認知_職人インタビュー,2026-08-25,2387,reach,2387,1.11,2649,1688,0.71,9,0.34,17,637.22,187.56,8,,,,530,231,
2026-08-26,2026-08-26,認知_動画,興味関心_料理,認知_職人インタビュー,2026-08-26,2311,reach,2311,1.17,2693,1745,0.76,12,0.45,24,647.98,145.42,9,,,,542,174,
2026-08-27,2026-08-27,認知_動画,興味関心_料理,認知_職人インタビュー,2026-08-27,2106,reach,2106,1.06,2242,1442,0.68,10,0.45,18,643.18,144.20,9,,,,668,174,
2026-08-28,2026-08-28,認知_動画,興味関心_料理,認知_職人インタビュー,2026-08-28,2477,reach,2477,1.09,2694,1607,0.65,11,0.41,18,596.51,146.09,8,,,,602,222,
2026-08-29,2026-08-29,認知_動画,興味関心_料理,認知_職人インタビュー,2026-08-29,2943,reach,2943,1.24,3653,2079,0.71,17,0.47,30,569.12,122.29,14,,,,968,336,
2026-08-30,2026-08-30,認知_動画,興味関心_料理,認知_職人インタビュー,2026-08-30,2286,reach,2286,1.09,2493,1600,0.70,10,0.40,19,641.80,160.00,7,,,,656,155,
2026-08-31,2026-08-31,認知_動画,興味関心_料理,認知_職人インタビュー,2026-08-31,1827,reach,1827,1.19,2180,1400,0.77,8,0.37,13,642.20,175.00,7,,,,441,177,
2026-08-01,2026-08-01,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-01,2689,reach,2689,1.18,3170,1926,0.72,12,0.38,21,607.57,160.50,9,,,,773,224,
2026-08-02,2026-08-02,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-02,3505,reach,3505,1.05,3682,2094,0.60,14,0.38,26,568.71,149.57,11,,,,879,295,
2026-08-03,2026-08-03,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-03,2194,reach,2194,1.24,2719,1651,0.75,14,0.51,25,607.21,117.93,12,,,,688,186,
2026-08-04,2026-08-04,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-04,1771,reach,1771,1.23,2182,1413,0.80,10,0.46,17,647.57,141.30,7,,,,456,158,
2026-08-05,2026-08-05,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-05,2529,reach,2529,1.25,3159,1837,0.73,14,0.44,27,581.51,131.21,11,,,,831,190,
2026-08-06,2026-08-06,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-06,1943,reach,1943,1.21,2355,1553,0.80,13,0.55,21,659.45,119.46,10,,,,677,234,
2026-08-07,2026-08-07,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-07,2571,reach,2571,1.14,2933,2000,0.78,14,0.48,24,681.90,142.86,11,,,,682,257,
2026-08-08,2026-08-08,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-08,2875,reach,2875,1.15,3305,1947,0.68,14,0.42,24,589.11,139.07,11,,,,717,209,
2026-08-09,2026-08-09,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-09,2907,reach,2907,1.06,3067,1818,0.63,12,0.39,20,592.76,151.50,10,,,,750,226,
2026-08-10,2026-08-10,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-10,2391,reach,2391,1.07,2549,1697,0.71,13,0.51,25,665.75,130.54,9,,,,751,156,
2026-08-11,2026-08-11,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-11,1893,reach,1893,1.25,2357,1378,0.73,13,0.55,22,584.64,106.00,10,,,,590,220,
2026-08-12,2026-08-12,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-12,2026,reach,2026,1.16,2356,1550,0.77,9,0.38,15,657.89,172.22,8,,,,507,154,
2026-08-13,2026-08-13,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-13,2209,reach,2209,1.07,2365,1364,0.62,9,0.38,16,576.74,151.56,8,,,,605,169,
2026-08-14,2026-08-14,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-14,2635,reach,2635,1.06,2795,1687,0.64,12,0.43,23,603.58,140.58,9,,,,733,180,
2026-08-15,2026-08-15,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-15,2222,reach,2222,1.22,2709,1819,0.82,14,0.52,25,671.47,129.93,12,,,,601,168,
2026-08-16,2026-08-16,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-16,2029,reach,2029,1.13,2290,1487,0.73,10,0.44,17,649.34,148.70,8,1,7152,4.81,563,226,
2026-08-17,2026-08-17,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-17,2274,reach,2274,1.21,2744,1598,0.70,13,0.47,23,582.36,122.92,10,1,6473,4.05,719,189,
2026-08-18,2026-08-18,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-18,2169,reach,2169,1.07,2321,1456,0.67,13,0.56,23,627.32,112.00,10,,,,582,164,
2026-08-19,2026-08-19,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-19,2071,reach,2071,1.13,2344,1537,0.74,13,0.55,26,655.72,118.23,10,,,,660,143,
2026-08-20,2026-08-20,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-20,2208,reach,2208,1.23,2706,1527,0.69,15,0.55,27,564.30,101.80,12,,,,726,251,
2026-08-21,2026-08-21,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-21,2680,reach,2680,1.19,3190,1963,0.73,12,0.38,22,615.36,163.58,10,,,,753,312,
2026-08-22,2026-08-22,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-22,3226,reach,3226,1.09,3532,1978,0.61,14,0.40,26,560.02,141.29,12,,,,774,256,
2026-08-23,2026-08-23,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-23,2374,reach,2374,1.17,2786,1718,0.72,13,0.47,24,616.65,132.15,11,,,,800,188,
2026-08-24,2026-08-24,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-24,1939,reach,1939,1.10,2137,1374,0.71,10,0.47,18,642.96,137.40,8,,,,539,157,
2026-08-25,2026-08-25,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-25,2003,reach,2003,1.09,2179,1480,0.74,11,0.50,21,679.21,134.55,9,,,,547,161,
2026-08-26,2026-08-26,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-26,2171,reach,2171,1.17,2539,1610,0.74,11,0.43,20,634.11,146.36,9,,,,706,198,
2026-08-27,2026-08-27,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-27,1682,reach,1682,1.22,2060,1404,0.83,8,0.39,13,681.55,175.50,7,,,,421,162,
2026-08-28,2026-08-28,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-28,2190,reach,2190,1.13,2479,1430,0.65,11,0.44,21,576.85,130.00,10,,,,518,191,
2026-08-29,2026-08-29,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-29,2279,reach,2279,1.09,2484,1518,0.67,11,0.44,21,611.11,138.00,9,,,,588,213,
2026-08-30,2026-08-30,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-30,2153,reach,2153,1.24,2663,1496,0.69,14,0.53,23,561.77,106.86,11,,,,744,223,
2026-08-31,2026-08-31,認知_動画,興味関心_料理,認知_季節の新商品,2026-08-31,2365,reach,2365,1.09,2574,1735,0.73,12,0.47,23,674.05,144.58,10,,,,765,254,
2026-08-01,2026-08-01,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-01,2005,reach,2005,1.15,2300,1418,0.71,10,0.43,16,616.52,141.80,8,,,,512,140,
2026-08-02,2026-08-02,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-02,2575,reach,2575,1.16,2995,1718,0.67,12,0.40,23,573.62,143.17,9,,,,722,272,
2026-08-03,2026-08-03,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-03,2015,reach,2015,1.08,2178,1323,0.66,10,0.46,18,607.44,132.30,8,,,,578,201,
2026-08-04,2026-08-04,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-04,1978,reach,1978,1.21,2384,1622,0.82,10,0.42,19,680.37,162.20,8,,,,577,154,
2026-08-05,2026-08-05,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-05,2451,reach,2451,1.12,2744,1607,0.66,11,0.40,19,585.64,146.09,9,,,,684,208,
2026-08-06,2026-08-06,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-06,2213,reach,2213,1.23,2732,1625,0.73,13,0.48,22,594.80,125.00,11,,,,727,248,
2026-08-07,2026-08-07,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-07,2700,reach,2700,1.06,2854,1615,0.60,10,0.35,16,565.87,161.50,8,,,,695,218,
2026-08-08,2026-08-08,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-08,2148,reach,2148,1.19,2564,1491,0.69,12,0.47,20,581.51,124.25,9,,,,651,215,
2026-08-09,2026-08-09,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-09,2497,reach,2497,1.16,2886,1897,0.76,10,0.35,17,657.31,189.70,8,,,,578,204,
2026-08-10,2026-08-10,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-10,1816,reach,1816,1.06,1927,1198,0.66,7,0.36,12,621.69,171.14,6,,,,574,155,
2026-08-11,2026-08-11,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-11,2139,reach,2139,1.14,2435,1651,0.77,8,0.33,16,678.03,206.38,7,,,,682,188,
2026-08-12,2026-08-12,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-12,2422,reach,2422,1.07,2603,1559,0.64,13,0.50,21,598.92,119.92,11,1,7036,4.51,692,159,
2026-08-13,2026-08-13,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-13,2302,reach,2302,1.18,2717,1586,0.69,10,0.37,17,583.73,158.60,9,,,,753,269,
2026-08-14,2026-08-14,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-14,2416,reach,2416,1.09,2629,1580,0.65,13,0.49,25,600.99,121.54,9,,,,767,250,
2026-08-15,2026-08-15,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-15,2662,reach,2662,1.18,3130,1849,0.69,13,0.42,22,590.73,142.23,10,,,,805,218,
2026-08-16,2026-08-16,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-16,1981,reach,1981,1.10,2172,1344,0.68,10,0.46,16,618.78,134.40,9,,,,569,197,
2026-08-17,2026-08-17,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-17,2158,reach,2158,1.09,2356,1402,0.65,8,0.34,15,595.08,175.25,6,,,,552,199,
2026-08-18,2026-08-18,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-18,1727,reach,1727,1.14,1962,1225,0.71,9,0.46,15,624.36,136.11,7,,,,509,168,
2026-08-19,2026-08-19,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-19,2330,reach,2330,1.12,2605,1545,0.66,10,0.38,17,593.09,154.50,9,,,,710,258,
2026-08-20,2026-08-20,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-20,2340,reach,2340,1.10,2569,1550,0.66,9,0.35,16,603.35,172.22,7,,,,603,220,
2026-08-21,2026-08-21,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-21,2121,reach,2121,1.09,2303,1415,0.67,10,0.43,18,614.42,141.50,9,,,,588,181,
2026-08-22,2026-08-22,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-22,1795,reach,1795,1.24,2231,1473,0.82,8,0.36,14,660.24,184.12,6,,,,504,168,
2026-08-23,2026-08-23,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-23,2848,reach,2848,1.07,3059,1724,0.61,11,0.36,19,563.58,156.73,9,,,,814,237,
2026-08-24,2026-08-24,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-24,2024,reach,2024,1.06,2141,1298,0.64,9,0.42,16,606.26,144.22,7,1,6052,4.66,542,195,
2026-08-25,2026-08-25,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-25,1875,reach,1875,1.13,2117,1375,0.73,8,0.38,16,649.50,171.88,7,,,,443,159,
2026-08-26,2026-08-26,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-26,2045,reach,2045,1.23,2524,1453,0.71,11,0.44,18,575.67,132.09,9,,,,525,250,
2026-08-27,2026-08-27,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-27,2407,reach,2407,1.07,2578,1661,0.69,10,0.39,18,644.30,166.10,8,,,,530,166,
2026-08-28,2026-08-28,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-28,2366,reach,2366,1.20,2842,1722,0.73,11,0.39,19,605.91,156.55,8,,,,686,258,
2026-08-29,2026-08-29,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-29,2241,reach,2241,1.23,2753,1804,0.80,11,0.40,22,655.29,164.00,9,,,,609,191,
2026-08-30,2026-08-30,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-30,2551,reach,2551,1.11,2841,1921,0.75,11,0.39,21,676.17,174.64,9,,,,636,229,
2026-08-31,2026-08-31,認知_動画,類似_サイト訪問者3%,認知_ブランド紹介30秒,2026-08-31,1760,reach,1760,1.09,1924,1285,0.73,8,0.42,16,667.88,160.62,7,,,,484,122,
2026-08-01,2026-08-01,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-01,2237,reach,2237,1.20,2689,1537,0.69,10,0.37,20,571.59,153.70,9,1,5849,3.81,682,250,
2026-08-02,2026-08-02,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-02,2261,reach,2261,1.23,2789,1711,0.76,9,0.32,16,613.48,190.11,8,,,,783,250,
2026-08-03,2026-08-03,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-03,1829,reach,1829,1.23,2253,1478,0.81,9,0.40,18,656.01,164.22,8,,,,459,215,
2026-08-04,2026-08-04,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-04,2018,reach,2018,1.10,2222,1435,0.71,8,0.36,14,645.81,179.38,6,,,,536,171,
2026-08-05,2026-08-05,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-05,2507,reach,2507,1.18,2952,1659,0.66,10,0.34,19,561.99,165.90,8,,,,689,238,
2026-08-06,2026-08-06,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-06,2236,reach,2236,1.24,2782,1722,0.77,8,0.29,16,618.98,215.25,6,,,,563,270,
2026-08-07,2026-08-07,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-07,2185,reach,2185,1.22,2665,1707,0.78,11,0.41,20,640.53,155.18,9,,,,672,183,
2026-08-08,2026-08-08,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-08,2402,reach,2402,1.17,2810,1648,0.69,11,0.39,19,586.48,149.82,9,,,,727,201,
2026-08-09,2026-08-09,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-09,2373,reach,2373,1.10,2606,1476,0.62,11,0.42,19,566.39,134.18,10,,,,732,159,
2026-08-10,2026-08-10,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-10,1953,reach,1953,1.20,2341,1461,0.75,8,0.34,14,624.09,182.62,7,,,,497,164,
2026-08-11,2026-08-11,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-11,2135,reach,2135,1.13,2417,1464,0.69,9,0.37,15,605.71,162.67,7,,,,644,194,
2026-08-12,2026-08-12,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-12,1965,reach,1965,1.08,2125,1448,0.74,10,0.47,18,681.41,144.80,9,,,,531,202,
2026-08-13,2026-08-13,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-13,2064,reach,2064,1.10,2273,1480,0.72,10,0.44,17,651.12,148.00,7,,,,527,208,
2026-08-14,2026-08-14,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-14,2213,reach,2213,1.06,2345,1458,0.66,9,0.38,16,621.75,162.00,7,,,,502,174,
2026-08-15,2026-08-15,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-15,2005,reach,2005,1.25,2505,1654,0.82,9,0.36,18,660.28,183.78,7,,,,592,156,
2026-08-16,2026-08-16,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-16,2636,reach,2636,1.07,2809,1717,0.65,11,0.39,20,611.25,156.09,8,,,,571,210,
2026-08-17,2026-08-17,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-17,1950,reach,1950,1.22,2377,1495,0.77,9,0.38,16,628.94,166.11,7,,,,546,234,
2026-08-18,2026-08-18,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-18,1916,reach,1916,1.10,2117,1241,0.65,7,0.33,13,586.21,177.29,6,,,,455,196,
2026-08-19,2026-08-19,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-19,2564,reach,2564,1.14,2912,1639,0.64,9,0.31,15,562.84,182.11,7,,,,609,225,
2026-08-20,2026-08-20,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-20,2165,reach,2165,1.18,2545,1623,0.75,9,0.35,17,637.72,180.33,8,,,,629,201,
2026-08-21,2026-08-21,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-21,2571,reach,2571,1.09,2801,1577,0.61,12,0.43,23,563.01,131.42,9,,,,759,193,
2026-08-22,2026-08-22,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-22,1945,reach,1945,1.10,2130,1450,0.75,8,0.38,13,680.75,181.25,6,,,,434,188,
2026-08-23,2026-08-23,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-23,2595,reach,2595,1.16,3008,1682,0.65,12,0.40,23,559.18,140.17,9,,,,679,210,
2026-08-24,2026-08-24,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-24,1824,reach,1824,1.17,2133,1199,0.66,8,0.38,16,562.12,149.88,7,,,,436,170,
2026-08-25,2026-08-25,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-25,1953,reach,1953,1.24,2416,1380,0.71,8,0.33,14,571.19,172.50,6,,,,523,209,
2026-08-26,2026-08-26,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-26,2662,reach,2662,1.07,2851,1599,0.60,9,0.32,17,560.86,177.67,7,,,,617,174,
2026-08-27,2026-08-27,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-27,1475,reach,1475,1.24,1828,1241,0.84,6,0.33,10,678.88,206.83,4,,,,453,115,
2026-08-28,2026-08-28,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-28,2593,reach,2593,1.20,3123,1811,0.70,11,0.35,18,579.89,164.64,9,,,,855,293,
2026-08-29,2026-08-29,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-29,2769,reach,2769,1.09,3023,1802,0.65,13,0.43,22,596.10,138.62,10,,,,661,204,
2026-08-30,2026-08-30,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-30,1896,reach,1896,1.21,2285,1344,0.71,10,0.44,18,588.18,134.40,8,,,,517,162,
2026-08-31,2026-08-31,認知_動画,類似_サイト訪問者3%,認知_職人インタビュー,2026-08-31,2116,reach,2116,1.11,2357,1428,0.67,10,0.42,19,605.85,142.80,7,,,,506,184,
2026-08-01,2026-08-01,認知_動画,類似_サイト訪問者3%,認知_季節の新商品,2026-08-01,2123,reach,2123,1.10,2327,1383,0.65,12,0.52,21,594.33,115.25,10,,,,605,186,
2026-08-02,2026-08-02,認知_動画,類似_サイト訪問者3%,認知_季節の新商品,2026-08-02,2194,reach,2194,1.12,2452,1636,0.75,11,0.45,22,667.21,148.73,9,,,,685,231,
2026-08-03,2026-08-03,認知_動画,類似_サイト訪問者3%,認知_季節の新商品,2026-08-03,2293,reach,2293,1.12,2574,1628,0.71,10,0.39,19,632.48,162.80,7,,,,736,211,
2026-08-04,2026-08-04,認知_動画,類似_サイト訪問者3%,認知_季節の新商品,2026-08-04,1870,reach,1870,1.11,2076,1236,0.66,10,0.48,19,595.38,123.60,8,,,,502,193,
